colname,durablename,static,pats,units_cd,mxinsts,nval_num,patvis_null,mxconmod,patvis,pats_null,colid,mod,ccd,name,cid,ddomain,mxfacts,valueflag_cd,tval_char,colcd,valtype_cd,c_info,c_icd9,c_icd10,c_icd9pcs,c_icd10pcs,c_cpt,c_loinc,standard_code,c_hospinfect,c_decubulcer,c_endometab,c_thromb,c_cardiac,c_respiratory,c_hemorrhage,c_drugadverse,c_fluidmgmt,c_mother,c_fetus,c_surgcomp,c_hosptrauma,c_anaesthesia,c_delirium,c_cns,c_gastro,c_severe,c_psi,dispname,comment_persistant,rename,c_patdata,c_vitals,c_visdata,c_death,c_respillness,c_falls,c_exposescreen,c_corona,c_vent,c_multicode,c_diabetes,c_override_keep,dispname_short,c_mainresponse,c_response,c_truefalse,c_predictor,c_integer,c_numeric,c_special,c_agingpaper,c_safetypaper,c_safetypapernew,c_fampractice,components
v361_crdc_stmlnt,_crdc_stmlnt,,1,1,1,,312344,1,1,14843,v361_crdc_stmlnt,1,1,"T46.0 - Poisoning by, adverse effect of and underdosing of cardiac-stimulant glycosides and drugs of similar action",361,ICD10,1,,,v361,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T46.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v363_antdsrhthmc_tf,_antdsrhthmc_tf,v363_antdsrhthmc,1,1,1,,312344,1,1,14843,v363_antdsrhthmc,1,1,"T46.2 - Poisoning by, adverse effect of and underdosing of other antidysrhythmic drugs, not elsewhere classified",363,ICD10,1,,,v363,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T46.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v363_antdsrhthmc,_antdsrhthmc,,1,1,1,,312344,1,1,14843,v363_antdsrhthmc,1,1,"T46.2 - Poisoning by, adverse effect of and underdosing of other antidysrhythmic drugs, not elsewhere classified",363,ICD10,1,,,v363,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T46.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v370_undrdsng_hgh_clng_tf,_undrdsng_hgh_clng_tf,v370_undrdsng_hgh_clng,1,1,1,,312344,1,1,14843,v370_undrdsng_hgh_clng,1,1,"T50.1 - Poisoning by, adverse effect of and underdosing of loop [high-ceiling] diuretics",370,ICD10,1,,,v370,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v370_undrdsng_hgh_clng,_undrdsng_hgh_clng,,1,1,1,,312344,1,1,14843,v370_undrdsng_hgh_clng,1,1,"T50.1 - Poisoning by, adverse effect of and underdosing of loop [high-ceiling] diuretics",370,ICD10,1,,,v370,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v371_crbnc_anhdrs_tf,_crbnc_anhdrs_tf,v371_crbnc_anhdrs,2,1,1,,312343,1,2,14842,v371_crbnc_anhdrs,1,1,"T50.2 - Poisoning by, adverse effect of and underdosing of carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics",371,ICD10,1,,,v371,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T50.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v371_crbnc_anhdrs,_crbnc_anhdrs,,2,1,1,,312343,1,2,14842,v371_crbnc_anhdrs,1,1,"T50.2 - Poisoning by, adverse effect of and underdosing of carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics",371,ICD10,1,,,v371,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T50.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v373_mdcmnts_sbstncs_tf,_mdcmnts_sbstncs_tf,v373_mdcmnts_sbstncs,30,1,1,,312291,2,54,14814,v373_mdcmnts_sbstncs,4,9,"T50.9 - Poisoning by, adverse effect of and underdosing of other and unspecified drugs, medicaments and biological substances",373,ICD10,2,,,v373,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T50.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v373_mdcmnts_sbstncs,_mdcmnts_sbstncs,,30,1,1,,312291,2,54,14814,v373_mdcmnts_sbstncs,4,9,"T50.9 - Poisoning by, adverse effect of and underdosing of other and unspecified drugs, medicaments and biological substances",373,ICD10,2,,,v373,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T50.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v374_Asphxtn_ptnts_tf,_Asphxtn_ptnts_tf,v374_Asphxtn_ptnts,3,1,1,,312342,2,3,14841,v374_Asphxtn_ptnts,2,2,T71 - Asphyxiation,374,ICD10,2,,,v374,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T71,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v374_Asphxtn_ptnts,_Asphxtn_ptnts,,3,1,1,,312342,2,3,14841,v374_Asphxtn_ptnts,2,2,T71 - Asphyxiation,374,ICD10,2,,,v374,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v375_hmrhg_ptnts_tf,_hmrhg_ptnts_tf,v375_hmrhg_ptnts,1,1,1,,312344,1,1,14843,v375_hmrhg_ptnts,1,1,T79.2 - Traumatic secondary and recurrent hemorrhage and seroma,375,ICD10,1,,,v375,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T79.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v375_hmrhg_ptnts,_hmrhg_ptnts,,1,1,1,,312344,1,1,14843,v375_hmrhg_ptnts,1,1,T79.2 - Traumatic secondary and recurrent hemorrhage and seroma,375,ICD10,1,,,v375,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T79.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v376_Trmtc_ptnts_tf,_Trmtc_ptnts_tf,v376_Trmtc_ptnts,1,1,1,,312344,1,1,14843,v376_Trmtc_ptnts,1,1,T79.6 - Traumatic ischemia of muscle,376,ICD10,1,,,v376,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T79.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v376_Trmtc_ptnts,_Trmtc_ptnts,,1,1,1,,312344,1,1,14843,v376_Trmtc_ptnts,1,1,T79.6 - Traumatic ischemia of muscle,376,ICD10,1,,,v376,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T79.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v377_sbctns_emphsm_tf,_sbctns_emphsm_tf,v377_sbctns_emphsm,6,1,2,,312335,1,10,14838,v377_sbctns_emphsm,1,1,T79.7 - Traumatic subcutaneous emphysema,377,ICD10,2,,,v377,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T79.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v377_sbctns_emphsm,_sbctns_emphsm,,6,1,2,,312335,1,10,14838,v377_sbctns_emphsm,1,1,T79.7 - Traumatic subcutaneous emphysema,377,ICD10,2,,,v377,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T79.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v380_cmplctns_thrptc_tf,_cmplctns_thrptc_tf,v380_cmplctns_thrptc,1,1,1,,312344,2,1,14843,v380_cmplctns_thrptc,2,1,"T80.8 - Other complications following infusion, transfusion and therapeutic injection",380,ICD10,2,,,v380,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T80.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v380_cmplctns_thrptc,_cmplctns_thrptc,,1,1,1,,312344,2,1,14843,v380_cmplctns_thrptc,2,1,"T80.8 - Other complications following infusion, transfusion and therapeutic injection",380,ICD10,2,,,v380,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T80.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v381_cmplctn_thrptc_tf,_cmplctn_thrptc_tf,v381_cmplctn_thrptc,3,1,1,,312342,2,3,14841,v381_cmplctn_thrptc,3,2,"T80.9 - Unspecified complication following infusion, transfusion and therapeutic injection",381,ICD10,2,,,v381,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T80.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v381_cmplctn_thrptc,_cmplctn_thrptc,,3,1,1,,312342,2,3,14841,v381_cmplctn_thrptc,3,2,"T80.9 - Unspecified complication following infusion, transfusion and therapeutic injection",381,ICD10,2,,,v381,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T80.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v383_Dsrptn_clsfd_tf,_Dsrptn_clsfd_tf,v383_Dsrptn_clsfd,22,1,2,,312312,3,33,14822,v383_Dsrptn_clsfd,3,8,"T81.3 - Disruption of wound, not elsewhere classified",383,ICD10,3,,,v383,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T81.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v383_Dsrptn_clsfd,_Dsrptn_clsfd,,22,1,2,,312312,3,33,14822,v383_Dsrptn_clsfd,3,8,"T81.3 - Disruption of wound, not elsewhere classified",383,ICD10,3,,,v383,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T81.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v384_prcdr__ptnts_tf,_prcdr__ptnts_tf,v384_prcdr__ptnts,14,1,1,,312321,2,24,14830,v384_prcdr__ptnts,3,5,T81.4 - Infection following a procedure,384,ICD10,2,,,v384,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T81.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v384_prcdr__ptnts,_prcdr__ptnts,,14,1,1,,312321,2,24,14830,v384_prcdr__ptnts,3,5,T81.4 - Infection following a procedure,384,ICD10,2,,,v384,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T81.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v389_Unspcfd_cmplctn_tf,_Unspcfd_cmplctn_tf,v389_Unspcfd_cmplctn,2,1,1,,312343,2,2,14842,v389_Unspcfd_cmplctn,2,2,T81.9 - Unspecified complication of procedure,389,ICD10,2,,,v389,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T81.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v389_Unspcfd_cmplctn,_Unspcfd_cmplctn,,2,1,1,,312343,2,2,14842,v389_Unspcfd_cmplctn,2,2,T81.9 - Unspecified complication of procedure,389,ICD10,2,,,v389,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T81.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v391_cmplctn_elctrnc_tf,_cmplctn_elctrnc_tf,v391_cmplctn_elctrnc,4,1,1,,312339,2,6,14840,v391_cmplctn_elctrnc,2,3,T82.1 - Mechanical complication of cardiac electronic device,391,ICD10,2,,,v391,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T82.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v391_cmplctn_elctrnc,_cmplctn_elctrnc,,4,1,1,,312339,2,6,14840,v391_cmplctn_elctrnc,2,3,T82.1 - Mechanical complication of cardiac electronic device,391,ICD10,2,,,v391,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T82.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v393_Mchncl_cmplctn_tf,_Mchncl_cmplctn_tf,v393_Mchncl_cmplctn,6,1,1,,312339,2,6,14838,v393_Mchncl_cmplctn,2,5,T82.5 - Mechanical complication of other cardiac and vascular devices and implants,393,ICD10,2,,,v393,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T82.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v393_Mchncl_cmplctn,_Mchncl_cmplctn,,6,1,1,,312339,2,6,14838,v393_Mchncl_cmplctn,2,5,T82.5 - Mechanical complication of other cardiac and vascular devices and implants,393,ICD10,2,,,v393,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T82.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v395_inflmtr_ptnts_tf,_inflmtr_ptnts_tf,v395_inflmtr_ptnts,4,1,1,,312340,3,5,14840,v395_inflmtr_ptnts,3,1,"T82.7 - Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts",395,ICD10,3,,,v395,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T82.7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v395_inflmtr_ptnts,_inflmtr_ptnts,,4,1,1,,312340,3,5,14840,v395_inflmtr_ptnts,3,1,"T82.7 - Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts",395,ICD10,3,,,v395,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T82.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v396_cmplctns_prsthtc_tf,_cmplctns_prsthtc_tf,v396_cmplctns_prsthtc,32,1,2,,312267,4,78,14812,v396_cmplctns_prsthtc,4,7,"T82.8 - Other specified complications of cardiac and vascular prosthetic devices, implants and grafts",396,ICD10,4,,,v396,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T82.8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v396_cmplctns_prsthtc,_cmplctns_prsthtc,,32,1,2,,312267,4,78,14812,v396_cmplctns_prsthtc,4,7,"T82.8 - Other specified complications of cardiac and vascular prosthetic devices, implants and grafts",396,ICD10,4,,,v396,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T82.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v397_Unspcfd_cmplctn_tf,_Unspcfd_cmplctn_tf,v397_Unspcfd_cmplctn,3,1,2,,312342,2,3,14841,v397_Unspcfd_cmplctn,2,1,"T82.9 - Unspecified complication of cardiac and vascular prosthetic device, implant and graft",397,ICD10,2,,,v397,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T82.9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v397_Unspcfd_cmplctn,_Unspcfd_cmplctn,,3,1,2,,312342,2,3,14841,v397_Unspcfd_cmplctn,2,1,"T82.9 - Unspecified complication of cardiac and vascular prosthetic device, implant and graft",397,ICD10,2,,,v397,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T82.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v398_inflmtr_prsthtc_tf,_inflmtr_prsthtc_tf,v398_inflmtr_prsthtc,7,1,1,,312331,3,14,14837,v398_inflmtr_prsthtc,3,5,"T83.5 - Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system",398,ICD10,3,,,v398,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T83.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v398_inflmtr_prsthtc,_inflmtr_prsthtc,,7,1,1,,312331,3,14,14837,v398_inflmtr_prsthtc,3,5,"T83.5 - Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system",398,ICD10,3,,,v398,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T83.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v401_inflmtr_prsths_tf,_inflmtr_prsths_tf,v401_inflmtr_prsths,1,1,1,,312344,2,1,14843,v401_inflmtr_prsths,2,1,T84.54 - Infection and inflammatory reaction due to internal left knee prosthesis,401,ICD10,2,,,v401,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T84.54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v401_inflmtr_prsths,_inflmtr_prsths,,1,1,1,,312344,2,1,14843,v401_inflmtr_prsths,2,1,T84.54 - Infection and inflammatory reaction due to internal left knee prosthesis,401,ICD10,2,,,v401,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T84.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v405_inflmtr_prsthtc_tf,_inflmtr_prsthtc_tf,v405_inflmtr_prsthtc,6,1,2,,312339,2,6,14838,v405_inflmtr_prsthtc,3,3,"T84.7 - Infection and inflammatory reaction due to other internal orthopedic prosthetic devices, implants and grafts",405,ICD10,2,,,v405,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T84.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v405_inflmtr_prsthtc,_inflmtr_prsthtc,,6,1,2,,312339,2,6,14838,v405_inflmtr_prsthtc,3,3,"T84.7 - Infection and inflammatory reaction due to other internal orthopedic prosthetic devices, implants and grafts",405,ICD10,2,,,v405,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T84.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v406_gstrntstnl_tf,_gstrntstnl_tf,v406_gstrntstnl,4,1,1,,312338,2,7,14840,v406_gstrntstnl,2,4,"T85.5 - Mechanical complication of gastrointestinal prosthetic devices, implants and grafts",406,ICD10,2,,,v406,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T85.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v406_gstrntstnl,_gstrntstnl,,4,1,1,,312338,2,7,14840,v406_gstrntstnl,2,4,"T85.5 - Mechanical complication of gastrointestinal prosthetic devices, implants and grafts",406,ICD10,2,,,v406,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T85.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v407_inflmtr_prsthtc_tf,_inflmtr_prsthtc_tf,v407_inflmtr_prsthtc,5,1,1,,312340,2,5,14839,v407_inflmtr_prsthtc,2,2,"T85.7 - Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts",407,ICD10,2,,,v407,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:T85.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v407_inflmtr_prsthtc,_inflmtr_prsthtc,,5,1,1,,312340,2,5,14839,v407_inflmtr_prsthtc,2,2,"T85.7 - Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts",407,ICD10,2,,,v407,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:T85.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
